"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Luckau","Luckau","51.8500","13.7167","Germany","DE","DEU","Brandenburg","","9501","1276191048"
"Großhansdorf","Grosshansdorf","53.6667","10.2667","Germany","DE","DEU","Schleswig-Holstein","","9498","1276549511"
"Ilsenburg","Ilsenburg","51.8667","10.6833","Germany","DE","DEU","Saxony-Anhalt","","9477","1276193551"
"Wertingen","Wertingen","48.5333","10.6667","Germany","DE","DEU","Bavaria","","9470","1276445466"
"Molbergen","Molbergen","52.8667","7.9333","Germany","DE","DEU","Lower Saxony","","9469","1276536842"
"Kemberg","Kemberg","51.7833","12.6333","Germany","DE","DEU","Saxony-Anhalt","","9467","1276029857"
"Töging am Inn","Toging am Inn","48.2500","12.5667","Germany","DE","DEU","Bavaria","","9465","1276814406"
"Runkel","Runkel","50.4053","8.1550","Germany","DE","DEU","Hesse","","9457","1276349515"
"Hohenmölsen","Hohenmolsen","51.1564","12.0981","Germany","DE","DEU","Saxony-Anhalt","","9457","1276691866"
"Nittenau","Nittenau","49.2000","12.2667","Germany","DE","DEU","Bavaria","","9449","1276358281"
"Teisendorf","Teisendorf","47.8500","12.8167","Germany","DE","DEU","Bavaria","","9422","1276609221"
"Aschheim","Aschheim","48.1733","11.7178","Germany","DE","DEU","Bavaria","","9413","1276119666"
"Kurort Steinbach-Hallenberg","Kurort Steinbach-Hallenberg","50.7006","10.5667","Germany","DE","DEU","Thuringia","","9408","1276381862"
"Salzhemmendorf","Salzhemmendorf","52.0667","9.5833","Germany","DE","DEU","Lower Saxony","","9378","1276619297"
"Ichenhausen","Ichenhausen","48.3667","10.3167","Germany","DE","DEU","Bavaria","","9372","1276943409"
"Zorneding","Zorneding","48.0833","11.8333","Germany","DE","DEU","Bavaria","","9369","1276678708"
"Rehau","Rehau","50.2500","12.0167","Germany","DE","DEU","Bavaria","","9369","1276647977"
"Werneuchen","Werneuchen","52.6333","13.7333","Germany","DE","DEU","Brandenburg","","9369","1276171183"
"Petersberg","Petersberg","51.6000","11.9667","Germany","DE","DEU","Saxony-Anhalt","","9366","1276104833"
"Eisenberg","Eisenberg","49.5614","8.0725","Germany","DE","DEU","Rhineland-Palatinate","","9362","1276928244"
"Obernkirchen","Obernkirchen","52.2664","9.1178","Germany","DE","DEU","Lower Saxony","","9360","1276033571"
"Wallerfangen","Wallerfangen","49.3128","6.7350","Germany","DE","DEU","Saarland","","9358","1276477962"
"Schlangen","Schlangen","51.8167","8.8331","Germany","DE","DEU","North Rhine-Westphalia","","9357","1276494835"
"Adelsdorf","Adelsdorf","49.7167","10.9000","Germany","DE","DEU","Bavaria","","9352","1276049542"
"Aidlingen","Aidlingen","48.6792","8.8969","Germany","DE","DEU","Baden-Württemberg","","9352","1276002867"
"Kolkwitz","Kolkwitz","51.7500","14.2500","Germany","DE","DEU","Brandenburg","","9348","1276591838"
"Schaafheim","Schaafheim","49.9167","9.0167","Germany","DE","DEU","Hesse","","9346","1276791845"
"Wehrheim","Wehrheim","50.3000","8.5667","Germany","DE","DEU","Hesse","","9340","1276437939"
"Zwenkau","Zwenkau","51.2175","12.3242","Germany","DE","DEU","Saxony","","9332","1276888789"
"Heiligenhafen","Heiligenhafen","54.3739","10.9797","Germany","DE","DEU","Schleswig-Holstein","","9330","1276378464"
"Bruchhausen-Vilsen","Bruchhausen-Vilsen","52.8333","9.0000","Germany","DE","DEU","Lower Saxony","","9325","1276878870"
"Ehningen","Ehningen","48.6589","8.9403","Germany","DE","DEU","Baden-Württemberg","","9315","1276629801"
"Dornstadt","Dornstadt","48.4692","9.9417","Germany","DE","DEU","Baden-Württemberg","","9309","1276592459"
"Torgelow","Torgelow","53.6167","14.0000","Germany","DE","DEU","Mecklenburg-Western Pomerania","","9307","1276888250"
"Pfedelbach","Pfedelbach","49.1833","9.5000","Germany","DE","DEU","Baden-Württemberg","","9306","1276090389"
"Ilvesheim","Ilvesheim","49.4725","8.5675","Germany","DE","DEU","Baden-Württemberg","","9299","1276902316"
"Kißlegg","Kisslegg","47.7900","9.8842","Germany","DE","DEU","Baden-Württemberg","","9290","1276219486"
"Tecklenburg","Tecklenburg","52.2194","7.8125","Germany","DE","DEU","North Rhine-Westphalia","","9288","1276770196"
"Bad Liebenwerda","Bad Liebenwerda","51.5167","13.4000","Germany","DE","DEU","Brandenburg","","9284","1276044120"
"Frickenhausen","Frickenhausen","48.5928","9.3611","Germany","DE","DEU","Baden-Württemberg","","9279","1276458359"
"Elsenfeld","Elsenfeld","49.8500","9.1667","Germany","DE","DEU","Bavaria","","9275","1276319881"
"Freystadt","Freystadt","49.2000","11.3167","Germany","DE","DEU","Bavaria","","9265","1276684749"
"Ochsenhausen","Ochsenhausen","48.0722","9.9481","Germany","DE","DEU","Baden-Württemberg","","9261","1276059571"
"Weißenthurm","Weissenthurm","50.4144","7.4606","Germany","DE","DEU","Rhineland-Palatinate","","9259","1276833572"
"Borgholzhausen","Borgholzhausen","52.1000","8.3000","Germany","DE","DEU","North Rhine-Westphalia","","9253","1276557759"
"Gomaringen","Gomaringen","48.4520","9.1000","Germany","DE","DEU","Baden-Württemberg","","9252","1276119838"
"Niesky","Niesky","51.3000","14.8167","Germany","DE","DEU","Saxony","","9249","1276763097"
"Wunsiedel","Wunsiedel","50.0167","12.0167","Germany","DE","DEU","Bavaria","minor","9243","1276110549"
"Barleben","Barleben","52.2000","11.6333","Germany","DE","DEU","Saxony-Anhalt","","9238","1276521807"
"Rain","Rain","48.6833","10.9167","Germany","DE","DEU","Bavaria","","9238","1276518985"
"Dielheim","Dielheim","49.2825","8.7347","Germany","DE","DEU","Baden-Württemberg","","9232","1276260465"
"Rethen","Rethen","52.2861","9.8250","Germany","DE","DEU","Lower Saxony","","9231","1276943810"
"Neuenkirchen","Neuenkirchen","52.5167","8.0667","Germany","DE","DEU","Lower Saxony","","9230","1276221041"
"Bad Laer","Bad Laer","52.1031","8.0892","Germany","DE","DEU","Lower Saxony","","9221","1276926087"
"Altenbeken","Altenbeken","51.7667","8.9333","Germany","DE","DEU","North Rhine-Westphalia","","9212","1276435516"
"Kandel","Kandel","49.0833","8.2000","Germany","DE","DEU","Rhineland-Palatinate","","9212","1276402753"
"Gnarrenburg","Gnarrenburg","53.3864","9.0050","Germany","DE","DEU","Lower Saxony","","9205","1276077814"
"Elsfleth","Elsfleth","53.2333","8.4667","Germany","DE","DEU","Lower Saxony","","9204","1276056093"
"Saßnitz","Sassnitz","54.5164","13.6411","Germany","DE","DEU","Mecklenburg-Western Pomerania","","9199","1276897378"
"Alsbach-Hähnlein","Alsbach-Hahnlein","49.7333","8.6000","Germany","DE","DEU","Hesse","","9178","1276622371"
"Elze","Elze","52.1167","9.7333","Germany","DE","DEU","Lower Saxony","","9176","1276949287"
"Trittau","Trittau","53.6167","10.4000","Germany","DE","DEU","Schleswig-Holstein","","9170","1276001552"
"Biblis","Biblis","49.7000","8.4667","Germany","DE","DEU","Hesse","","9170","1276443433"
"Dörverden","Dorverden","52.8500","9.2333","Germany","DE","DEU","Lower Saxony","","9170","1276082481"
"Waldfeucht","Waldfeucht","51.0714","5.9831","Germany","DE","DEU","North Rhine-Westphalia","","9164","1276350109"
"Zörbig","Zorbig","51.6167","12.1167","Germany","DE","DEU","Saxony-Anhalt","","9153","1276066607"
"Grünheide","Grunheide","52.4167","13.8167","Germany","DE","DEU","Brandenburg","","9152","1276449341"
"Kyritz","Kyritz","52.9500","12.4000","Germany","DE","DEU","Brandenburg","","9152","1276035237"
"Vallendar","Vallendar","50.3971","7.6220","Germany","DE","DEU","Rhineland-Palatinate","","9151","1276411152"
"Laufenburg (Baden)","Laufenburg (Baden)","47.5656","8.0647","Germany","DE","DEU","Baden-Württemberg","","9136","1276283641"
"Mendig","Mendig","50.3744","7.2808","Germany","DE","DEU","Rhineland-Palatinate","","9128","1276853202"
"Bad Schussenried","Bad Schussenried","48.0067","9.6586","Germany","DE","DEU","Baden-Württemberg","","9118","1276967245"
"Reinfeld","Reinfeld","53.8333","10.4833","Germany","DE","DEU","Schleswig-Holstein","","9110","1276759795"
"Nalbach","Nalbach","49.3667","6.7667","Germany","DE","DEU","Saarland","","9100","1276451456"
"Urbach","Urbach","48.8133","9.5789","Germany","DE","DEU","Baden-Württemberg","","9095","1276165057"
"Fehrbellin","Fehrbellin","52.7997","12.7667","Germany","DE","DEU","Brandenburg","","9094","1276574282"
"Mainaschaff","Mainaschaff","49.9833","9.0833","Germany","DE","DEU","Bavaria","","9075","1276443692"
"Großbeeren","Grossbeeren","52.3544","13.3061","Germany","DE","DEU","Brandenburg","","9073","1276213734"
"Auerbach","Auerbach","49.6833","11.6167","Germany","DE","DEU","Bavaria","","9066","1276188143"
"Zwiesel","Zwiesel","49.0167","13.2333","Germany","DE","DEU","Bavaria","","9045","1276620797"
"Berching","Berching","49.1000","11.4333","Germany","DE","DEU","Bavaria","","9044","1276699990"
"Breckerfeld","Breckerfeld","51.2667","7.4667","Germany","DE","DEU","North Rhine-Westphalia","","9041","1276888240"
"Bockhorn","Bockhorn","53.4000","8.0167","Germany","DE","DEU","Lower Saxony","","9035","1276050347"
"Waldheim","Waldheim","51.0667","13.0167","Germany","DE","DEU","Saxony","","9033","1276028317"
"Westerland","Westerland","54.9100","8.3075","Germany","DE","DEU","Schleswig-Holstein","","9032","1276492039"
"Doberlug-Kirchhain","Doberlug-Kirchhain","51.6167","13.5667","Germany","DE","DEU","Brandenburg","","9032","1276784712"
"Furth im Wald","Furth im Wald","49.3097","12.8400","Germany","DE","DEU","Bavaria","","9032","1276212241"
"Pullach im Isartal","Pullach im Isartal","48.0500","11.5167","Germany","DE","DEU","Bavaria","","9026","1276150760"
"Hemmoor","Hemmoor","53.7025","9.1394","Germany","DE","DEU","Lower Saxony","","9026","1276546938"
"Neustadt","Neustadt","50.7333","11.7500","Germany","DE","DEU","Thuringia","","9017","1276606241"
"Gerstungen","Gerstungen","50.9625","10.0597","Germany","DE","DEU","Thuringia","","9011","1276563247"
"Brand-Erbisdorf","Brand-Erbisdorf","50.8689","13.3219","Germany","DE","DEU","Saxony","","9010","1276212051"
"Furtwangen im Schwarzwald","Furtwangen im Schwarzwald","48.0503","8.2092","Germany","DE","DEU","Baden-Württemberg","","9004","1276132141"
"Neuötting","Neuotting","48.2167","12.6833","Germany","DE","DEU","Bavaria","","8997","1276928616"
"Zschopau","Zschopau","50.7500","13.0667","Germany","DE","DEU","Saxony","","8996","1276308597"
"Perl","Perl","49.4667","6.3667","Germany","DE","DEU","Saarland","","8992","1276009165"
"Wenzenbach","Wenzenbach","49.0747","12.1944","Germany","DE","DEU","Bavaria","","8987","1276234994"
"Hilzingen","Hilzingen","47.7653","8.7844","Germany","DE","DEU","Baden-Württemberg","","8982","1276881310"
"Neuried","Neuried","48.0933","11.4658","Germany","DE","DEU","Bavaria","","8967","1276429701"
"Ortenberg","Ortenberg","50.3558","9.0553","Germany","DE","DEU","Hesse","","8962","1276546212"
"Fuldabrück","Fuldabruck","51.4000","9.4667","Germany","DE","DEU","Hesse","","8953","1276251915"
"Groß Kreutz","Gross Kreutz","52.4000","12.7833","Germany","DE","DEU","Brandenburg","","8948","1276310156"
"Plön","Plon","54.1622","10.4214","Germany","DE","DEU","Schleswig-Holstein","minor","8941","1276527623"
"Bad Lauchstädt","Bad Lauchstadt","51.3667","11.8333","Germany","DE","DEU","Saxony-Anhalt","","8939","1276634742"
"Bestensee","Bestensee","52.2500","13.6500","Germany","DE","DEU","Brandenburg","","8932","1276932357"
"Hürtgenwald","Hurtgenwald","50.7100","6.3744","Germany","DE","DEU","North Rhine-Westphalia","","8929","1276899490"
"Neuhaus am Rennweg","Neuhaus am Rennweg","50.5167","11.1500","Germany","DE","DEU","Thuringia","","8927","1276404975"
"Eslohe","Eslohe","51.2500","8.1667","Germany","DE","DEU","North Rhine-Westphalia","","8920","1276472967"
"Weilmünster","Weilmunster","50.4333","8.3667","Germany","DE","DEU","Hesse","","8916","1276313563"
"Florstadt","Florstadt","50.3158","8.8631","Germany","DE","DEU","Hesse","","8901","1276644408"
"Bösel","Bosel","53.0058","7.9542","Germany","DE","DEU","Lower Saxony","","8895","1276774199"
"Oststeinbek","Oststeinbek","53.5442","10.1664","Germany","DE","DEU","Hamburg","","8889","1276130515"
"Hallstadt","Hallstadt","49.9333","10.8833","Germany","DE","DEU","Bavaria","","8876","1276896189"
"Hohenbrunn","Hohenbrunn","48.0500","11.7000","Germany","DE","DEU","Bavaria","","8871","1276417376"
"Schleiz","Schleiz","50.5833","11.8167","Germany","DE","DEU","Thuringia","minor","8866","1276386563"
"Kusterdingen","Kusterdingen","48.5312","9.1484","Germany","DE","DEU","Baden-Württemberg","","8863","1276384055"
"Bellheim","Bellheim","49.1981","8.2792","Germany","DE","DEU","Rhineland-Palatinate","","8855","1276002204"
"Bersenbrück","Bersenbruck","52.5333","7.9167","Germany","DE","DEU","Lower Saxony","","8850","1276969333"
"Volkach","Volkach","49.8667","10.2167","Germany","DE","DEU","Bavaria","","8843","1276344574"
"Naunhof","Naunhof","51.2778","12.5883","Germany","DE","DEU","Saxony","","8839","1276828471"
"Steinheim am Albuch","Steinheim am Albuch","48.6922","10.0642","Germany","DE","DEU","Baden-Württemberg","","8834","1276634395"
"Heek","Heek","52.1167","7.0997","Germany","DE","DEU","North Rhine-Westphalia","","8830","1276008522"
"Kressbronn am Bodensee","Kressbronn am Bodensee","47.5958","9.6000","Germany","DE","DEU","Baden-Württemberg","","8829","1276612974"
"Memmelsdorf","Memmelsdorf","49.9328","10.9533","Germany","DE","DEU","Bavaria","","8827","1276224213"
"Mühlhausen","Muhlhausen","49.2475","8.7239","Germany","DE","DEU","Baden-Württemberg","","8808","1276928543"
"Obernburg am Main","Obernburg am Main","49.8400","9.1414","Germany","DE","DEU","Bavaria","","8801","1276112630"
"Ballenstedt","Ballenstedt","51.7200","11.2375","Germany","DE","DEU","Saxony-Anhalt","","8794","1276375352"
"Lienen","Lienen","52.1461","7.9739","Germany","DE","DEU","North Rhine-Westphalia","","8783","1276837503"
"Waldenbuch","Waldenbuch","48.6372","9.1317","Germany","DE","DEU","Baden-Württemberg","","8779","1276938935"
"Garching an der Alz","Garching an der Alz","48.1167","12.5833","Germany","DE","DEU","Bavaria","","8778","1276874361"
"Barth","Barth","54.3667","12.7167","Germany","DE","DEU","Mecklenburg-Western Pomerania","","8777","1276722582"
"Efringen-Kirchen","Efringen-Kirchen","47.6556","7.5658","Germany","DE","DEU","Baden-Württemberg","","8773","1276766634"
"Großenlüder","Grossenluder","50.5833","9.5333","Germany","DE","DEU","Hesse","","8765","1276765103"
"Borgentreich","Borgentreich","51.5667","9.2500","Germany","DE","DEU","North Rhine-Westphalia","","8761","1276811823"
"Ottobeuren","Ottobeuren","47.9414","10.2994","Germany","DE","DEU","Bavaria","","8758","1276049711"
"Vohburg an der Donau","Vohburg an der Donau","48.7667","11.6167","Germany","DE","DEU","Bavaria","","8756","1276723735"
"Sonsbeck","Sonsbeck","51.6089","6.3769","Germany","DE","DEU","North Rhine-Westphalia","","8747","1276567959"
"Biederitz","Biederitz","52.1608","11.7178","Germany","DE","DEU","Saxony-Anhalt","","8744","1276237569"
"Meßkirch","Messkirch","47.9928","9.1125","Germany","DE","DEU","Baden-Württemberg","","8737","1276541566"
"Rauenberg","Rauenberg","49.2678","8.7036","Germany","DE","DEU","Baden-Württemberg","","8736","1276997920"
"Bad Bergzabern","Bad Bergzabern","49.1028","7.9991","Germany","DE","DEU","Rhineland-Palatinate","","8732","1276024319"
"Löwenberg","Lowenberg","52.8833","13.1500","Germany","DE","DEU","Brandenburg","","8732","1276763095"
"Herzberg","Herzberg","51.6833","13.2333","Germany","DE","DEU","Brandenburg","minor","8731","1276357277"
"Obertraubling","Obertraubling","48.9658","12.1669","Germany","DE","DEU","Bavaria","","8729","1276906491"
"Roetgen","Roetgen","50.6500","6.2000","Germany","DE","DEU","North Rhine-Westphalia","","8727","1276508343"
"Richterich","Richterich","50.8086","6.0625","Germany","DE","DEU","North Rhine-Westphalia","","8701","1276526025"
"Wietze","Wietze","52.6500","9.8333","Germany","DE","DEU","Lower Saxony","","8691","1276207275"
"Ergoldsbach","Ergoldsbach","48.6833","12.2000","Germany","DE","DEU","Bavaria","","8690","1276002292"
"Heikendorf","Heikendorf","54.3722","10.2081","Germany","DE","DEU","Schleswig-Holstein","","8688","1276887337"
"Titz","Titz","51.0061","6.4242","Germany","DE","DEU","North Rhine-Westphalia","","8686","1276103256"
"Flieden","Flieden","50.4167","9.5667","Germany","DE","DEU","Hesse","","8673","1276338969"
"Nörten-Hardenberg","Norten-Hardenberg","51.6167","9.9333","Germany","DE","DEU","Lower Saxony","","8669","1276217094"
"Meine","Meine","52.3833","10.5333","Germany","DE","DEU","Lower Saxony","","8667","1276819678"
"Tirschenreuth","Tirschenreuth","49.8833","12.3333","Germany","DE","DEU","Bavaria","minor","8655","1276972262"
"Untergruppenbach","Untergruppenbach","49.0833","9.2667","Germany","DE","DEU","Baden-Württemberg","","8651","1276135697"
"Timmendorfer Strand","Timmendorfer Strand","53.9944","10.7825","Germany","DE","DEU","Schleswig-Holstein","","8646","1276402888"
"Budenheim","Budenheim","50.0167","8.1667","Germany","DE","DEU","Rhineland-Palatinate","","8639","1276397913"
"Niederwerrn","Niederwerrn","50.0633","10.1728","Germany","DE","DEU","Bavaria","","8636","1276785718"
"Beutelsbach","Beutelsbach","48.8000","9.3833","Germany","DE","DEU","Baden-Württemberg","","8622","1276967839"
"Sande","Sande","53.4833","8.0000","Germany","DE","DEU","Lower Saxony","","8622","1276159264"
"Nierstein","Nierstein","49.8694","8.3375","Germany","DE","DEU","Rhineland-Palatinate","","8621","1276411938"
"Barntrup","Barntrup","51.9831","9.1167","Germany","DE","DEU","North Rhine-Westphalia","","8611","1276882548"
"Kappeln","Kappeln","54.6614","9.9311","Germany","DE","DEU","Schleswig-Holstein","","8607","1276715573"
"Schwarzenbruck","Schwarzenbruck","49.3500","11.2333","Germany","DE","DEU","Bavaria","","8600","1276492629"
"Ueckermünde","Ueckermunde","53.7389","14.0444","Germany","DE","DEU","Mecklenburg-Western Pomerania","","8598","1276552736"
"Bad Rothenfelde","Bad Rothenfelde","52.1117","8.1606","Germany","DE","DEU","Lower Saxony","","8597","1276024882"
